"No.","Time","Source","Destination","Protocol","Length","Info"
"1586","110.035519","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=62150 Ack=235 Win=65280 Len=23"
"1587","110.035564","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=62173 Win=37888 Len=0"
"1588","110.035644","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=62173 Ack=235 Win=65280 Len=206"
"1589","110.035667","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=62379 Win=37632 Len=0"
"1590","110.083310","127.0.0.1","127.0.0.1","TCP","217","5001  >  61401 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 1592]"
"1591","110.083363","127.0.0.1","127.0.0.1","TCP","44","61401  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"1592","110.083604","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"1593","110.083628","127.0.0.1","127.0.0.1","TCP","44","61401  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1594","110.084115","127.0.0.1","127.0.0.1","TCP","44","61401  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1595","110.084157","127.0.0.1","127.0.0.1","TCP","44","5001  >  61401 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1596","110.087695","127.0.0.1","127.0.0.1","TCP","44","5001  >  61401 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1597","110.087752","127.0.0.1","127.0.0.1","TCP","44","61401  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"1598","110.175579","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"1599","110.175634","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19449 Ack=126727 Win=49408 Len=0"
"1600","110.423422","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1601","110.423464","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19449 Ack=127249 Win=48896 Len=0"
"1602","110.423651","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1603","110.423678","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19449 Ack=127280 Win=48896 Len=0"
"1604","110.423731","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"1605","110.423756","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=127280 Ack=19484 Win=45824 Len=0"
"1606","110.423969","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1607","110.423999","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=127280 Ack=19546 Win=45824 Len=0"
"1608","110.424051","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1609","110.424072","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=127280 Ack=19616 Win=45824 Len=0"
"1610","110.502072","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=62379 Ack=235 Win=65280 Len=23"
"1611","110.502112","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=62402 Win=37632 Len=0"
"1612","110.502210","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=62402 Ack=235 Win=65280 Len=206"
"1613","110.502235","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=62608 Win=37376 Len=0"
"1614","111.425085","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1615","111.425169","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19616 Ack=127802 Win=48384 Len=0"
"1616","111.425445","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1617","111.425475","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19616 Ack=127833 Win=48384 Len=0"
"1618","111.425796","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"1619","111.425845","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=127833 Ack=19677 Win=45824 Len=0"
"1620","111.425906","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1621","111.425933","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=127833 Ack=19747 Win=45568 Len=0"
"1622","112.436655","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1623","112.436702","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19747 Ack=128355 Win=47872 Len=0"
"1624","112.436922","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1625","112.436946","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19747 Ack=128386 Win=47872 Len=0"
"1626","112.437441","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"1627","112.437475","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=128386 Ack=19808 Win=45568 Len=0"
"1628","112.438124","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1629","112.438149","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=128386 Ack=19878 Win=45568 Len=0"
"1630","113.444828","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1631","113.444871","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19878 Ack=128908 Win=47360 Len=0"
"1632","113.445083","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1633","113.445117","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=19878 Ack=128939 Win=47360 Len=0"
"1634","113.445347","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"1635","113.445374","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=128939 Ack=19939 Win=45568 Len=0"
"1636","113.445423","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1637","113.445440","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=128939 Ack=20009 Win=45312 Len=0"
"1638","114.445600","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1639","114.445658","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20009 Ack=129461 Win=46848 Len=0"
"1640","114.445995","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1641","114.446024","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20009 Ack=129492 Win=46592 Len=0"
"1642","114.447173","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1643","114.447219","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=129492 Ack=20071 Win=45312 Len=0"
"1644","114.447813","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1645","114.447842","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=129492 Ack=20141 Win=45312 Len=0"
"1646","114.716721","127.0.0.1","127.0.0.1","TCP","56","61402  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1647","114.716843","127.0.0.1","127.0.0.1","TCP","56","5001  >  61402 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1648","114.716897","127.0.0.1","127.0.0.1","TCP","44","61402  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1649","114.737495","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"1650","114.737564","127.0.0.1","127.0.0.1","TCP","44","5001  >  61402 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"1651","115.453524","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1652","115.453574","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20141 Ack=130014 Win=46080 Len=0"
"1653","115.453785","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1654","115.453811","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20141 Ack=130045 Win=46080 Len=0"
"1655","115.454047","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1656","115.454071","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=130045 Ack=20203 Win=45312 Len=0"
"1657","115.454112","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1658","115.454128","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=130045 Ack=20273 Win=45056 Len=0"
"1659","116.462493","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1660","116.462542","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20273 Ack=130567 Win=45568 Len=0"
"1661","116.462750","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1662","116.462797","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20273 Ack=130598 Win=45568 Len=0"
"1663","116.463060","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1664","116.463084","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=130598 Ack=20335 Win=45056 Len=0"
"1665","116.463126","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1666","116.463145","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=130598 Ack=20405 Win=45056 Len=0"
"1667","117.476310","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1668","117.476355","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20405 Ack=131120 Win=45056 Len=0"
"1669","117.476605","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1670","117.476634","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20405 Ack=131151 Win=45056 Len=0"
"1671","117.476859","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1672","117.476891","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=131151 Ack=20467 Win=45056 Len=0"
"1673","117.476942","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1674","117.476961","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=131151 Ack=20537 Win=44800 Len=0"
"1675","117.563297","127.0.0.1","127.0.0.1","TCP","217","5001  >  61402 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 1677]"
"1676","117.563353","127.0.0.1","127.0.0.1","TCP","44","61402  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"1677","117.563654","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"1678","117.563681","127.0.0.1","127.0.0.1","TCP","44","61402  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1679","117.564159","127.0.0.1","127.0.0.1","TCP","44","61402  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1680","117.564193","127.0.0.1","127.0.0.1","TCP","44","5001  >  61402 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1681","117.567362","127.0.0.1","127.0.0.1","TCP","44","5001  >  61402 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1682","117.567408","127.0.0.1","127.0.0.1","TCP","44","61402  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"1683","117.645085","127.0.0.1","127.0.0.1","TCP","56","61403  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1684","117.645198","127.0.0.1","127.0.0.1","TCP","56","5001  >  61403 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1685","117.645241","127.0.0.1","127.0.0.1","TCP","44","61403  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1686","117.655383","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"1687","117.655434","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20537 Ack=131288 Win=44800 Len=0"
"1688","117.661445","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"1689","117.661526","127.0.0.1","127.0.0.1","TCP","44","5001  >  61403 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"1690","117.711905","127.0.0.1","127.0.0.1","TCP","217","5001  >  61403 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 1692]"
"1691","117.711961","127.0.0.1","127.0.0.1","TCP","44","61403  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"1692","117.712005","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"1693","117.712024","127.0.0.1","127.0.0.1","TCP","44","61403  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1694","117.712726","127.0.0.1","127.0.0.1","TCP","44","61403  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1695","117.712816","127.0.0.1","127.0.0.1","TCP","44","5001  >  61403 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1696","117.716448","127.0.0.1","127.0.0.1","TCP","44","5001  >  61403 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1697","117.716484","127.0.0.1","127.0.0.1","TCP","44","61403  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"1698","117.802741","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"1699","117.802792","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20537 Ack=131425 Win=44800 Len=0"
"1700","118.113612","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=62608 Ack=235 Win=65280 Len=23"
"1701","118.113656","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=62631 Win=37376 Len=0"
"1702","118.113720","127.0.0.1","127.0.0.1","TCP","373","60346  >  60340 [PSH, ACK] Seq=62631 Ack=235 Win=65280 Len=329"
"1703","118.113738","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=62960 Win=37120 Len=0"
"1704","118.487227","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1705","118.487277","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20537 Ack=131947 Win=44288 Len=0"
"1706","118.487533","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1707","118.487569","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20537 Ack=131978 Win=44288 Len=0"
"1708","118.487860","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1709","118.487920","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=131978 Ack=20599 Win=44800 Len=0"
"1710","118.487978","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1711","118.488001","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=131978 Ack=20669 Win=44800 Len=0"
"1712","119.252140","127.0.0.1","127.0.0.1","TCP","56","61404  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1713","119.252243","127.0.0.1","127.0.0.1","TCP","56","5001  >  61404 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1714","119.252292","127.0.0.1","127.0.0.1","TCP","44","61404  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1715","119.252860","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"1716","119.252898","127.0.0.1","127.0.0.1","TCP","44","5001  >  61404 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"1717","119.502106","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1718","119.502155","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20669 Ack=132500 Win=43776 Len=0"
"1719","119.502444","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1720","119.502479","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20669 Ack=132531 Win=43776 Len=0"
"1721","119.502556","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"1722","119.502590","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=132531 Ack=20704 Win=44800 Len=0"
"1723","119.502732","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1724","119.502759","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=132531 Ack=20766 Win=44544 Len=0"
"1725","119.502804","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1726","119.502823","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=132531 Ack=20836 Win=44544 Len=0"
"1727","119.579388","127.0.0.1","127.0.0.1","TCP","45","[TCP Keep-Alive] 60332  >  60347 [ACK] Seq=83759 Ack=15483 Win=49920 Len=1"
"1728","119.579416","127.0.0.1","127.0.0.1","TCP","56","[TCP Keep-Alive ACK] 60347  >  60332 [ACK] Seq=15483 Ack=83760 Win=49408 Len=0 SLE=83759 SRE=83760"
"1729","120.193330","127.0.0.1","127.0.0.1","TCP","217","5001  >  61404 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 1731]"
"1730","120.193378","127.0.0.1","127.0.0.1","TCP","44","61404  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"1731","120.193414","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"1732","120.193429","127.0.0.1","127.0.0.1","TCP","44","61404  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1733","120.193889","127.0.0.1","127.0.0.1","TCP","44","61404  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1734","120.193914","127.0.0.1","127.0.0.1","TCP","44","5001  >  61404 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1735","120.197150","127.0.0.1","127.0.0.1","TCP","44","5001  >  61404 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1736","120.197185","127.0.0.1","127.0.0.1","TCP","44","61404  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"1737","120.288189","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"1738","120.288245","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20836 Ack=132668 Win=43520 Len=0"
"1739","120.509181","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1740","120.509225","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20836 Ack=133190 Win=43008 Len=0"
"1741","120.509468","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1742","120.509499","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20836 Ack=133221 Win=43008 Len=0"
"1743","120.509850","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"1744","120.509885","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=133221 Ack=20898 Win=44544 Len=0"
"1745","120.509941","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1746","120.509954","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=133221 Ack=20968 Win=44544 Len=0"
"1747","120.539517","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=62960 Ack=235 Win=65280 Len=23"
"1748","120.539625","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=62983 Win=37120 Len=0"
"1749","120.539756","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=62983 Ack=235 Win=65280 Len=206"
"1750","120.539799","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=63189 Win=36864 Len=0"
"1751","121.004602","127.0.0.1","127.0.0.1","TCP","56","61405  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1752","121.004716","127.0.0.1","127.0.0.1","TCP","56","5001  >  61405 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"1753","121.004773","127.0.0.1","127.0.0.1","TCP","44","61405  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1754","121.005137","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"1755","121.005218","127.0.0.1","127.0.0.1","TCP","44","5001  >  61405 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"1756","121.502644","127.0.0.1","127.0.0.1","TCP","217","5001  >  61405 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 1758]"
"1757","121.502692","127.0.0.1","127.0.0.1","TCP","44","61405  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"1758","121.502895","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"1759","121.502928","127.0.0.1","127.0.0.1","TCP","44","61405  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1760","121.503469","127.0.0.1","127.0.0.1","TCP","44","61405  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"1761","121.503503","127.0.0.1","127.0.0.1","TCP","44","5001  >  61405 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1762","121.507538","127.0.0.1","127.0.0.1","TCP","44","5001  >  61405 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"1763","121.507599","127.0.0.1","127.0.0.1","TCP","44","61405  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"1764","121.526454","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1765","121.526501","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20968 Ack=133743 Win=42496 Len=0"
"1766","121.526669","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1767","121.526691","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=20968 Ack=133774 Win=42496 Len=0"
"1768","121.528401","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"1769","121.528439","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=133774 Ack=21029 Win=44288 Len=0"
"1770","121.528546","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1771","121.528575","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=133774 Ack=21099 Win=44288 Len=0"
"1772","121.595062","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"1773","121.595122","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=21099 Ack=133911 Win=42240 Len=0"
"1774","121.850369","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=63189 Ack=235 Win=65280 Len=23"
"1775","121.850443","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=63212 Win=36864 Len=0"
"1776","121.850556","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=63212 Ack=235 Win=65280 Len=206"
"1777","121.850599","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=63418 Win=36608 Len=0"
"1778","122.537915","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1779","122.537968","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=21099 Ack=134433 Win=41728 Len=0"
"1780","122.538237","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1781","122.538269","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=21099 Ack=134464 Win=41728 Len=0"
"1782","122.538530","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"1783","122.538566","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=134464 Ack=21160 Win=44288 Len=0"
"1784","122.538616","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1785","122.538636","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=134464 Ack=21230 Win=44288 Len=0"
"1786","123.540160","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"1787","123.540210","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=21230 Ack=134986 Win=41216 Len=0"
"1788","123.540456","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"1789","123.540489","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=21230 Ack=135017 Win=41216 Len=0"
"1790","123.540710","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"1791","123.540736","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=135017 Ack=21291 Win=44032 Len=0"
"1792","123.540778","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"1793","123.540795","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=135017 Ack=21361 Win=44032 Len=0"
